,date,country,traveler_type,review,rating,scrape_date,sentiment_score,categories
99,2023-02-01 00:00:00,Suisse,Voyageur individuel,"Le personnel qui est vraiment sympa.
l’emplacement en face de la gare
une chambre tout à fait correcte
j’avais peur d’avoir du bruit, mais l’isolation est bonne. rien, je suis globalement satisfait",80.0,2024-03-15 22:46:38.925604,0.85,"{'staff': 0.9, 'location': 0.8, 'room': 0.8, 'noise': 0.7, 'insulation': 0.8, 'overall satisfaction': 0.9}"
100,2023-03-01 00:00:00,Luxembourg,Groupe,"Localisation 
Le prix bas pour Genève Hôtel vieillot pas rénové",70.0,2024-03-15 22:46:38.925604,0.35,"{'Location': 1.0, 'Price': 0.8, 'Hotel Condition': 0.0}"
101,2023-02-01 00:00:00,France,Groupe,"Hôtel en face de la gare, lignes de transports en commun devant l'hôtel, chambres spacieuses et propres Au checkout, l'agent avait exigé le paiement des taxes de séjours alors que je l'avais bien payé le deuxième jours de mon arrivé. La femme à la réception avait refus, mes requêtes, appeler son collègue pour vérifier moins encore faire recours à la vidéosurveillance. Traiter un client de cette façon pour 7 Francs.",70.0,2024-03-15 22:46:38.925604,0.45,"{'Location': 0.8, 'Public Transport': 0.8, 'Room': 0.9, 'Checkout Process': 0.2, 'Customer Service': 0.1}"
102,2023-03-01 00:00:00,Canada,Groupe,Emplacement,90.0,2024-03-15 22:46:38.925604,0.0,{}
103,2023-02-01 00:00:00,Suisse,Voyageur individuel,La situation et excellent petit déjeuner La chambre un peu petite.,80.0,2024-03-15 22:46:38.925604,0.75,"{'Location': 1.0, 'Breakfast': 1.0, 'Room size': 0.3}"
105,2023-03-01 00:00:00,France,Voyageur individuel,la gentillesse du personelle le fait que les appels en Suisse soit taxé,80.0,2024-03-15 22:46:38.925604,0.75,"{'staff kindness': 0.9, 'call charges': 0.6}"
106,2023-03-01 00:00:00,France,Voyageur individuel,"Très propre, simple et facile d'accès de la gare cornavin Peut être une amélioration du petit déjeuner.",80.0,2024-03-15 22:46:38.925604,0.75,"{'cleanliness': 1.0, 'accessibility': 0.9, 'breakfast': 0.6}"
107,2023-01-01 00:00:00,Inde,Groupe,NA NA,80.0,2024-03-15 22:46:38.925604,0.0,{}
108,2023-02-01 00:00:00,France,Voyageur individuel,"Rapport qualité prix imbattable, propreté, calme, équipements, literie, petit déjeuner.
Très bien situé en plein centre de Genève, parking juste à côté avec remise octroyé par l'hôtel.
Personnel aimable et attentif aux clients Bruits du pub( musique forte) le soir mais rapidement règle par le veilleur de nuit qui a été très réactif",90.0,2024-03-15 22:46:38.925604,0.85,"{'value for money': 1.0, 'cleanliness': 1.0, 'quietness': 1.0, 'facilities': 1.0, 'bedding': 1.0, 'breakfast': 1.0, 'location': 1.0, 'parking': 1.0, 'staff': 0.9, 'noise': 0.6}"
109,2023-01-01 00:00:00,France,Famille,"rapport qualité prix, localisation rien",80.0,2024-03-15 22:46:38.925604,0.7,"{'value for money': 0.8, 'location': 0.6}"
110,2023-02-01 00:00:00,Guyane française,Voyageur individuel,"L'emplacement, en face de la gare de Cornavin Le mini bar vide",80.0,2024-03-15 22:46:38.925604,0.35,"{'location': 0.9, 'mini bar': 0.2}"
111,2023-02-01 00:00:00,France,Voyageur individuel,"Situé idéalement en face de la gare. Chambre petite mais confortable.
Dans l'ensemble, je suis satisfait de mon séjour et retournerai certainement dans cet établissement lors de mon prochain voyage à Genève. Petit déjeuner annoncé sur Booking à 15 CHF (facturé 18€ ATTENTION le change est abusif car actuellement il y a la parité entre le CHF et l'€) L'écran d'accueil annonce le petit déjeuner compris dans le prix de la chambre mais c'est faux. Il n'arrive pas à changer le logiciel mais légalement vous êtes en droit d'exiger la gratuité du petit déj.",80.0,2024-03-15 22:46:38.925604,0.75,"{'Location': 1.0, 'Room': 0.8, 'Overall Experience': 0.9, 'Return Visit': 1.0, 'Breakfast': 0.4, 'Price': 0.2, 'Software Issue': 0.3}"
112,2023-02-01 00:00:00,France,Voyageur individuel,"Très sympathique  hôtel avec son allure vintage, calme, propre et excellente emplacement. Idéal pour un séjour. Je le recommande vivement. Bon rapport qualité prix. Je suis surpris que pour le petit déjeuner il n’y a presque rien  et la présentation pas soignée. Je ne le recommande pas.",90.0,2024-03-15 22:46:38.925604,0.7,"{'Hotel Overall': 0.85, 'Location': 0.9, 'Cleanliness': 0.95, 'Value for Money': 0.8, 'Breakfast': 0.3}"
113,2023-02-01 00:00:00,Congo,Voyageur individuel,"Emplacement, chambre RAS",80.0,2024-03-15 22:46:38.925604,0.7,"{'Location': 0.75, 'Room': 0.65}"
114,2023-01-01 00:00:00,France,Voyageur individuel,Très bon établissement à deux pas de la gare. Accueil excellent. Wi-Fi gratuit. Bruit lié à l'activité de la place de la gare. Demander une chambre à l'arrière.,70.0,2024-03-15 22:46:38.925604,0.75,"{'establishment': 0.85, 'location': 0.8, 'staff': 0.9, 'Wi-Fi': 0.8, 'noise': 0.6, 'room request': 0.7}"
115,2023-01-01 00:00:00,Suisse,Voyageur individuel,Tout. Rien.,90.0,2024-03-15 22:46:38.925604,0.5,{}
116,2022-12-01 00:00:00,France,Famille,Le personnel est adorable et la situation excellente. La chambre était propre et fonctionnelle. C'est dommage que le Pub qui fait les petits déjeuners de l'hôtel ne prévoit pas une petite restauration pour les clients de l'hôtel qui arrivent tard le soir.,80.0,2024-03-15 22:46:38.925604,0.75,"{'staff': 1.0, 'location': 1.0, 'room': 0.9, 'breakfast': 0.5, 'late night dining': 0.3}"
117,2023-01-01 00:00:00,Suisse,Groupe,"Emplacement en face de la gare - l'hôtel propose un abonnement de bus pour la durée du séjour - literie confortable - température de la chambre agréable pour dormir (pas trop chaud, malgré la fenêtre fermée) Le petit-déjeuner servi dans le Pub situé à côté de l'hôtel. L'ambiance n'y est pas agréable, on ne s'y sent pas très bien. Lors d'un prochain séjour je le prendrai à l'extérieur.",80.0,2024-03-15 22:46:38.925604,0.65,"{'location': 0.9, 'transportation': 0.8, 'bedding': 0.85, 'room temperature': 0.8, 'breakfast': 0.4, 'atmosphere': 0.3}"
118,2023-01-01 00:00:00,Suisse,Voyageur individuel,"Joli, propre et bien situé, personnel très agréable. insonorisation de la chambre peut être améliorée par rapport aux autres chambres (pas de bruits de la rue) de et salle de bain petite (pommeau de douche défaillant)",70.0,2024-03-15 22:46:38.925604,0.7,"{'cleanliness': 0.85, 'location': 0.8, 'staff': 0.9, 'room soundproofing': 0.6, 'bathroom': 0.5, 'shower': 0.4}"
119,2023-01-01 00:00:00,France,Voyageur individuel,"La localisation Lavabo bouché , tuyau douche fuit, mini bar pas froid",70.0,2024-03-15 22:46:38.925604,0.2,"{'location': 1.0, 'plumbing': 0.0, 'mini bar': 0.0}"
120,2022-12-01 00:00:00,France,Voyageur individuel,"Lit confortable, salle de bain avec baignoire, prise à coté du lit, télévision écran plat avec nombreuses chaines, proximité avec la gare",90.0,2024-03-15 22:46:38.925604,0.85,"{'comfortable bed': 0.9, 'bathroom with bathtub': 0.8, 'outlet next to the bed': 0.8, 'flat screen television': 0.9, 'numerous channels': 0.8, 'proximity to the train station': 0.9}"
121,2022-12-01 00:00:00,France,Voyageur individuel,L’emplacement face à la gare et le prix correct pour la Suisse. La décoration est plus que datée et pas agréable du tout.,80.0,2024-03-15 22:46:38.925604,0.45,"{'location': 0.8, 'price': 0.7, 'decoration': 0.1}"
122,2022-12-01 00:00:00,France,Voyageur individuel,"le personnel est accueillant
le rapport prix et qualité est parfait !! l’emplacement de l’hôtel est stratégique et de situe au centre de Genève !! l’hôtel est bien équipé de ce qui faut 
vraiment rien a dire je suis très satisfaite",90.0,2024-03-15 22:46:38.925604,0.9,"{'staff': 0.95, 'price to quality ratio': 0.9, 'location': 0.95, 'hotel facilities': 0.85, 'overall satisfaction': 0.95}"
123,2022-12-01 00:00:00,Suisse,Couple,propreté et confort personne à la réception lors de mon départ,90.0,2024-03-15 22:46:38.925604,0.35,"{'cleanliness': 0.7, 'comfort': 0.7, 'reception staff': 0.0}"
124,2022-12-01 00:00:00,Suisse,Voyageur individuel,"proche de la gare et du centre
prix très correct 
personnel très aimable",80.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.9, 'price': 0.8, 'staff': 0.9}"
125,2022-11-01 00:00:00,France,Voyageur individuel,"Bel accueil, restaurant/bar et petit-déjeuner de qualité, proche gare centrale et du lac Léman",80.0,2024-03-15 22:46:38.925604,0.85,"{'welcome': 0.9, 'restaurant/bar': 0.8, 'breakfast': 0.85, 'location': 0.9}"
126,2022-12-01 00:00:00,France,Voyageur individuel,"Chambre confortable et dotée des équipements nécessaires et très bonne literie.
La salle de bain paraît un peu étroite au premier abord mais offre suffisamment d'espace pour une personne seule.
Le chauffage était parfait.
Très bonne isolation thermique et sonore également",80.0,2024-03-15 22:46:38.925604,0.85,"{'comfortable room': 0.9, 'necessary equipment': 0.8, 'good bedding': 0.9, 'bathroom': 0.7, 'heating': 0.9, 'thermal and sound insulation': 0.9}"
127,2022-12-01 00:00:00,France,Famille,"Proche de tous les transports gare tram bus
vieille ville et lac accessibles à pied
la gentillesse du personnel
la bagagerie
la chambre était grande et confortable avec the café de bienvenue
le buffet petit déjeuner varie et copieux
le pass transport 2 jours offert par l hôtel très pratique pour les déplacements tram bus ou bateau mouette Rien",90.0,2024-03-15 22:46:38.925604,0.85,"{'Location': 0.9, 'Staff': 0.95, 'Facilities': 0.8, 'Room': 0.9, 'Amenities': 0.85, 'Breakfast': 0.8, 'Transportation pass': 0.9}"
128,2022-12-01 00:00:00,Algérie,Voyageur individuel,"l’emplacement stratégique à côté de la gare cornavin, le calme, la literie confortable. insonorisation entre les chambres et la taille minuscule de la salle de bain",80.0,2024-03-15 22:46:38.925604,0.65,"{'Location': 0.9, 'Calmness': 0.8, 'Bedding comfort': 0.8, 'Soundproofing': 0.5, 'Bathroom size': 0.3}"
129,2022-12-01 00:00:00,Nouvelle-Calédonie,Voyageur individuel,"emplacement idéal face à la
gare ; gentillesse et professionnalisme du personnel 
chambre petite mais confortable et le café et thé sont un plus",80.0,2024-03-15 22:46:38.925604,0.85,"{'location': 1.0, 'staff': 0.9, 'room': 0.8, 'amenities': 0.7}"
130,2022-11-01 00:00:00,France,Voyageur individuel,"Emplacement idéal à proximité de la gare et facilement accessible jusqu'au centre-ville. Le personnel était aimable et à l'écoute. Quelques cheveux trainaient au sol. A part cela, rien d'autre à signaler.",90.0,2024-03-15 22:46:38.925604,0.75,"{'Location': 0.9, 'Staff': 0.85, 'Cleanliness': 0.6}"
131,2022-11-01 00:00:00,France,Voyageur individuel,Totalement conforme à l’annonce initiale. je ne vois pas,90.0,2024-03-15 22:46:38.925604,0.85,{}
132,2022-11-01 00:00:00,Belgique,Voyageur individuel,"Hôtel très bien situé,tres beau pub juste à côté et superbe petit déjeuner",90.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.9, 'pub': 0.8, 'breakfast': 0.9}"
133,2022-10-01 00:00:00,France,Voyageur individuel,rien de particulier rien de particulier . enfin si un certain manque d’âme et de personnalité ..,80.0,2024-03-15 22:46:38.925604,0.25,{'general experience': 0.25}
134,2022-11-01 00:00:00,Suisse,Voyageur individuel,"Accueil chaleureux et efficace. Chambre agréable et literie très confortable. Petite attention pour le client (bouteille d’eau, tisanes, ...) Insonorisation parfaite. Je n’ai pas entendu un bruit.",90.0,2024-03-15 22:46:38.925604,0.9,"{'hospitality': 0.95, 'room': 0.85, 'bedding': 0.95, 'customer service': 0.9, 'soundproofing': 1.0}"
135,2022-09-01 00:00:00,France,Voyageur individuel,chambre trop petite,80.0,2024-03-15 22:46:38.925604,0.2,{'room size': 0.2}
136,2022-11-01 00:00:00,France,Voyageur individuel,Emplacement idéal en face de la gare et facile d'accès à pied jusqu'au lac ainsi qu'à la vieille ville. Les transports en commun étaient gratuits grâce à ma réservation d'hôtel. Réceptionnistes aimables et à l'écoute. La connexion WIFI fonctionnait très bien (j'étais au 3ème étage). Propreté de la chambre à revoir car il y avait quelques cheveux qui trainaient au sol à mon arrivée.,90.0,2024-03-15 22:46:38.925604,0.75,"{'Location': 1.0, 'Access to Public Transport': 1.0, 'Staff': 0.9, 'Wi-Fi': 1.0, 'Cleanliness': 0.3}"
137,2022-10-01 00:00:00,France,Famille,Gentillesse du personnel,90.0,2024-03-15 22:46:38.925604,0.9,{'staff': 0.9}
138,2022-10-01 00:00:00,France,Voyageur individuel,L'accueil est chaleureux. Hôtel juste en face de la gare. Chambre propre et agréable. Disponibilité de la chambre à ... 10h30 ! ...,80.0,2024-03-15 22:46:38.925604,0.85,"{'hospitality': 0.9, 'location': 0.8, 'cleanliness': 0.9, 'room availability': 0.8}"
139,2022-10-01 00:00:00,France,Voyageur individuel,"Chambre propre et confortable. 
Emplacement de l'hôtel (en plein centre et face à la gare).
Personnel agréable. ...",80.0,2024-03-15 22:46:38.925604,0.85,"{'room': 0.9, 'location': 0.8, 'staff': 0.9}"
140,2022-10-01 00:00:00,Suisse,Voyageur individuel,"localisation, disponibilité du personnel, calme, propre. petit déjeuner n’est pas très varié",90.0,2024-03-15 22:46:38.925604,0.75,"{'location': 1.0, 'staff availability': 1.0, 'quietness': 1.0, 'cleanliness': 1.0, 'breakfast variety': 0.5}"
141,2022-10-01 00:00:00,Suisse,Voyageur individuel,ras la baignoir au lieu de douche,80.0,2024-03-15 22:46:38.925604,0.2,{'bathroom': 0.2}
142,2022-10-01 00:00:00,France,Voyageur individuel,"en face de la gare salle de bain exiguë, chambre assez petite",80.0,2024-03-15 22:46:38.925604,0.35,"{'Location': 1.0, 'Bathroom': 0.2, 'Room Size': 0.2}"
143,2022-10-01 00:00:00,France,Voyageur individuel,Proximite de la gare et du centre ville De la musique le soir tard qui provenait sans doute du bar ou de l'extérieur mais très proche de l'hôtel.,70.0,2024-03-15 22:46:38.925604,0.65,"{'proximity to train station': 0.8, 'proximity to city center': 0.8, 'evening music': 0.5, 'possible noise from bar or outside': 0.4}"
144,2022-09-01 00:00:00,Suisse,Voyageur individuel,"Proximité avec la gare. Équipement ok.
Pratique pour une nuit. Chambre très petite.",70.0,2024-03-15 22:46:38.925604,0.75,"{'proximity to the station': 1.0, 'equipment': 0.8, 'convenience': 0.9, 'room size': 0.3}"
145,2022-10-01 00:00:00,Suisse,Voyageur individuel,"Emplacement, propreté, amabilité et efficience du personnel Chambre individuelle : salle d'eau très exiguë",80.0,2024-03-15 22:46:38.925604,0.75,"{'Location': 1.0, 'Cleanliness': 1.0, 'Staff Friendliness and Efficiency': 1.0, 'Individual Room': 0.5, 'Bathroom Size': 0.2}"
146,2022-09-01 00:00:00,France,Voyageur individuel,"Situation très pratique, en face de la gare. Charme désuet de l’hôtellerie traditionnelle à l'ancienne avec néanmoins tout le confort nécessaire.  Chambre ""simple"" de bonne taille avec un grand lit. Personnel efficace et agréable et un réceptionniste particulièrement sympathique. Le bruit de la ventilation qui nécessite des bouchons d'oreilles si on est sensible au bruit.",70.0,2024-03-15 22:46:38.925604,0.75,"{'Location': 1.0, 'Hotel Charm': 0.8, 'Comfort': 0.9, 'Room Size': 0.8, 'Staff': 0.9, 'Noise': 0.4}"
147,2022-09-01 00:00:00,France,Voyageur individuel,La proximité de la gare ferroviaire et des transports publics. Pas grand chose,90.0,2024-03-15 22:46:38.925604,0.7,"{'proximity to train station': 0.85, 'public transportation': 0.85, 'lack of amenities': 0.55}"
148,2022-09-01 00:00:00,France,Voyageur individuel,Proximité gare Petite chambre,90.0,2024-03-15 22:46:38.925604,0.4,"{'proximity': 0.7, 'room size': 0.1}"
149,2022-09-01 00:00:00,Suisse,Voyageur individuel,"La propeté, et le silence Rien",90.0,2024-03-15 22:46:38.925604,0.85,"{'cleanliness': 0.9, 'quietness': 0.8}"
150,2022-09-01 00:00:00,France,Voyageur individuel,"Emplacement parfait devant la gare, transports et le lac leman et jet d'eau",80.0,2024-03-15 22:46:38.925604,0.9,"{'location': 0.95, 'transportation': 0.85, 'lake': 0.9, 'water feature': 0.9}"
151,2022-08-01 00:00:00,France,Voyageur individuel,"J y reviendrai sans problème  une 3ème  fois .
Bon rapport qualité prix",80.0,2024-03-15 22:46:38.925604,0.85,"{'return visit': 0.9, 'value for money': 0.8}"
152,2022-09-01 00:00:00,France,Couple,"Excellent emplacement près de la gare.
Propre. Chambre spacieuse avec balcon. 
Très bon accueil. R A S",90.0,2024-03-15 22:46:38.925604,0.9,"{'location': 1.0, 'cleanliness': 1.0, 'room': 0.9, 'service': 0.9}"
153,2022-09-01 00:00:00,Suisse,Voyageur individuel,son emplacement tout proche de la gare assez bruyant,70.0,2024-03-15 22:46:38.925604,0.3,"{'location': 0.7, 'noise level': 0.1}"
154,2022-09-01 00:00:00,Nouvelle-Calédonie,Voyageur individuel,"personnel gentil et compétent 
literie confortable 
chambre petite mais
bien aménagée",70.0,2024-03-15 22:46:38.925604,0.85,"{'staff': 0.9, 'bedding': 0.8, 'room size': 0.7, 'room layout': 0.9}"
155,2022-09-01 00:00:00,Nouvelle-Calédonie,Couple,"son emplacement 
gentillesse et professionnalisme du personnel 
confort du lit linge de maison impeccable 
propreté salle de douche minuscule pour 2 
lavabo très petit",70.0,2024-03-15 22:46:38.925604,0.75,"{'location': 1.0, 'staff professionalism and kindness': 0.9, 'bed comfort': 0.9, 'linen cleanliness': 1.0, 'bathroom cleanliness': 0.8, 'bathroom size': 0.4, 'sink size': 0.4}"
156,2022-09-01 00:00:00,Suisse,Voyageur individuel,"La situation près de la gare, la propreté, l’accueil. -",90.0,2024-03-15 22:46:38.925604,0.85,"{'location': 0.9, 'cleanliness': 0.9, 'service': 0.8}"
157,2022-08-01 00:00:00,Canada,Voyageur individuel,"Bien situé près de la gare. Bien situé près du centre ville. Chambre bien équipée. Personnel parfait. Garde aimablement les bagages le dernier jour. Bonne wifi. 
Well located near the train station. Well located near city centre. Room well equipped. Great staff. Convenient luggage storage on the last day. Good wifi. Style défraichi. 
Dated style.",80.0,2024-03-15 22:46:38.925604,0.85,"{'Location': 1.0, 'Room': 0.9, 'Staff': 1.0, 'Luggage Storage': 0.9, 'Wifi': 0.8, 'Style': 0.6}"
